T4 Fan Factor,T3 Fan Factor,T2 Fan Factor,T1 Fan Factor
58,48,59,52
59,40,58,53
58,41,58,56
58,47,57,59
57,56,56,59
56,62,54,57
55,64,53,54
54,62,55,54
54,60,58,57
55,58,61,61
57,57,64,64
59,56,64,64
60,54,61,62
59,51,59,58
58,48,57,55
57,48,58,54
57,52,60,55
56,59,63,56
55,66,64,57
54,69,64,59
53,65,61,60
53,54,59,62
54,40,56,65
56,29,55,66
57,27,55,67
58,35,55,67
57,51,57,67
56,67,59,66
56,75,61,65
58,72,64,62
61,61,66,60
63,48,68,58
65,42,70,57
65,45,70,56
63,56,69,55
61,68,66,55
58,76,62,55
57,78,58,55
57,78,56,55
57,76,56,56
57,75,57,57
56,74,60,59
55,70,63,60
54,64,65,59
54,55,65,57
56,47,66,54
59,42,66,53
63,42,66,56
65,48,66,62
65,58,65,68
62,69,65,72
58,77,65,72
55,78,67,68
54,74,70,62
56,65,72,57
60,57,71,55
63,50,68,56
64,47,65,61
62,47,61,65
59,46,60,68
57,44,61,67
56,40,62,64
57,36,64,60
59,35,64,57
60,40,64,57
59,51,62,58
58,65,61,60
56,78,60,62
56,86,61,62
56,87,63,60
57,79,65,57
57,66,65,53
57,52,63,51
56,42,61,51
54,39,60,53
52,44,60,55
50,56,61,58
50,69,63,58
51,79,64,57
53,83,64,54
54,81,63,52
55,75,61,52
55,69,59,54
54,65,58,57
54,64,58,60
55,63,58,62
57,62,59,62
59,59,60,60
60,55,61,59
61,50,60,60
60,47,59,63
60,44,59,66
62,44,58,68
64,47,58,67
66,52,58,65
66,59,58,63
64,65,58,62
60,67,59,63
56,66,60,64
53,61,62,65
52,54,63,64
53,48,62,61
55,45,60,58
57,48,59,57
59,54,58,59
59,61,58,64
59,66,58,68
58,66,57,68
57,61,56,66
56,54,55,62
56,48,55,59
56,45,56,60
56,46,58,63
56,48,61,66
57,50,61,66
59,51,61,64
61,51,58,60
62,49,56,58
61,47,55,56
58,45,56,57
55,44,58,58
54,46,61,60
54,48,64,62
57,50,66,63
59,52,66,63
61,52,66,63
61,54,65,63
59,59,63,63
57,65,61,64
55,69,60,63
55,66,59,63
55,57,60,61
57,47,61,60
58,41,63,60
58,45,63,60
57,57,62,61
55,72,61,62
53,83,60,63
54,85,61,64
55,79,62,63
58,69,64,62
60,58,66,60
61,51,66,58
60,50,64,55
59,54,61,54
58,59,58,55
58,64,55,56
59,65,54,56
59,63,56,56
59,57,58,55
58,49,60,55
56,45,62,55
54,46,62,57
52,52,62,59
52,61,61,60
52,69,61,60
52,73,60,59
53,75,60,58
55,76,59,56
56,77,59,55
58,79,58,55
58,78,57,55
58,72,56,58
58,61,54,60
58,49,53,63
60,39,53,64
61,36,55,63
63,41,57,62
63,50,60,60
62,58,62,59
60,61,64,59
58,57,65,60
57,50,65,61
56,45,65,60
56,44,65,58
57,46,64,56
58,48,63,54
60,47,61,54
61,43,61,54
61,38,60,56
59,38,60,57
57,44,59,58
56,55,58,59
55,64,56,61
55,65,55,63
54,59,56,65
54,51,59,66
54,47,63,66
55,53,66,65
56,65,67,65
58,76,66,65
59,79,64,65
59,73,62,64
58,61,60,61
57,51,60,58
56,51,61,56
57,60,62,58
59,73,63,61
60,82,64,65
60,80,64,67
59,70,64,66
56,56,64,63
54,47,64,60
54,45,64,57
55,49,64,56
56,55,66,56
57,60,66,58
56,64,66,61
54,68,65,64
51,74,64,66
51,79,64,65
53,80,64,62
56,73,64,58
58,60,63,55
60,47,61,55
61,37,59,57
62,34,56,61
62,37,56,64
63,44,58,65
62,51,61,63
61,56,64,58
60,59,66,53
59,60,64,50
59,60,61,50
61,59,57,52
63,60,56,56
64,61,57,58
64,61,59,58
62,59,62,58
60,55,63,57
57,51,62,58
56,49,60,59
56,52,58,61
57,58,58,62
59,64,60,62
60,67,64,62
60,63,68,62
59,54,70,63
56,43,69,63
54,37,67,63
52,36,63,60
51,42,60,55
52,50,58,51
55,56,58,50
58,59,60,52
61,60,62,57
62,61,64,64
62,62,65,68
59,65,65,68
56,66,64,65
54,65,62,61
55,63,60,58
56,61,59,58
58,61,60,60
58,63,62,62
56,65,63,64
54,67,64,64
53,66,63,61
54,64,61,58
58,62,59,56
62,60,58,55
64,57,58,56
63,53,61,58
60,48,63,59
57,47,65,60
55,50,65,59
55,58,65,58
57,65,63,59
60,67,62,61
61,64,60,65
62,59,57,68
60,56,54,69
59,56,52,68
57,57,50,65
57,58,50,62
58,56,51,60
60,52,54,61
61,48,57,62
61,46,59,63
58,46,59,61
54,48,58,58
49,51,57,55
46,54,56,53
46,56,57,52
49,58,59,52
53,61,62,52
57,66,64,54
61,71,66,57
63,74,66,60
63,74,65,64
61,71,64,66
59,69,63,68
56,69,64,68
55,73,64,67
55,76,65,64
57,74,64,61
58,64,61,58
58,48,58,56
58,32,57,56
57,24,58,58
56,28,61,59
56,40,64,60
56,56,67,59
58,66,66,57
60,67,64,55
61,61,62,56
61,52,60,57
61,49,59,59
61,53,59,60
61,63,60,60
60,74,63,60
59,79,66,60
59,74,68,62
59,61,67,64
58,44,65,65
57,31,62,65
54,27,59,66
51,33,59,66
50,44,59,66
52,54,60,66
56,58,61,65
60,56,60,64
63,53,60,63
63,53,60,62
61,57,61,62
58,63,62,62
56,65,62,62
55,63,62,62
56,56,61,62
58,50,61,62
58,49,61,63
58,53,61,64
57,58,62,64
56,62,62,63
56,63,62,60
58,63,61,56
59,64,60,52
60,67,59,50
60,67,56,52
58,64,54,57
56,59,52,63
53,55,52,68
51,56,54,70
50,60,57,68
50,66,60,63
52,69,60,58
54,69,58,55
56,65,55,54
58,59,54,54
60,53,55,56
62,49,60,57
63,48,65,57
64,51,68,57
63,57,69,56
61,64,66,56
59,69,63,56
57,71,61,56
56,68,60,55
56,61,61,56
56,53,62,58
56,46,62,61
57,45,62,62
57,49,61,62
57,57,61,59
58,64,61,56
59,65,62,55
60,59,63,57
60,49,63,61
60,42,61,66
60,43,60,69
59,52,58,69
58,64,57,65
57,70,57,60
57,68,58,56
57,58,60,55
58,48,62,56
59,45,64,60
60,52,65,64
59,64,65,66
58,75,65,67
56,81,64,66
55,78,63,66
55,68,61,66
56,55,59,67
57,45,57,65
58,42,56,61
58,46,55,56
57,53,56,51
55,60,57,50
53,62,58,52
52,61,58,56
52,58,58,62
53,58,57,66
55,61,57,67
56,65,59,64
57,65,63,58
58,60,66,53
58,51,68,51
58,41,69,53
57,37,67,56
55,41,65,59
54,51,63,61
53,65,61,61
55,75,60,61
58,77,59,64
62,71,58,67
64,59,58,70
63,48,58,70
59,43,59,66
53,47,61,60
50,60,64,54
49,74,66,50
51,84,68,49
55,84,67,51
58,75,65,53
60,61,62,55
61,49,60,56
61,43,58,56
59,44,59,57
58,48,61,58
56,53,64,59
55,52,65,60
55,48,64,61
56,41,62,60
57,38,59,59
58,43,57,57
57,54,58,56
55,69,60,55
54,80,64,56
55,83,67,58
58,78,69,59
61,69,68,59
63,59,66,59
64,51,63,58
62,45,61,57
59,40,60,58
56,39,62,59
55,40,65,60
57,46,68,60
59,53,70,59
63,59,68,56
65,62,64,54
67,60,59,53
66,57,54,55
64,53,51,58
61,50,52,61
58,48,55,63
57,49,60,64
56,51,64,63
55,54,66,62
56,58,66,62
57,59,65,62
59,58,63,63
61,56,62,64
62,54,61,64
62,56,60,64
60,61,60,64
59,66,60,64
57,68,62,65
57,67,64,65
56,64,65,64
55,61,65,61
55,60,63,59
56,60,60,59
58,60,59,60
60,60,59,62
62,61,59,63
62,64,59,62
62,67,58,60
61,68,57,59
59,65,57,59
58,59,58,61
57,52,59,63
57,46,59,62
57,45,58,59
57,47,57,55
57,52,57,52
57,56,58,53
58,57,62,58
59,56,65,64
60,52,68,67
61,49,67,66
61,48,62,61
61,51,56,55
61,57,51,52
60,66,49,53
58,76,51,57
57,84,56,61
56,86,62,63
55,80,66,64
55,68,67,64
55,56,65,64
54,48,62,65
52,46,60,65
51,51,60,64
50,58,62,62
52,61,64,59
55,57,64,58
59,49,62,60
62,40,59,64
63,38,57,68
63,44,57,71
61,56,60,71
59,69,66,68
58,76,70,62
57,74,70,57
56,64,66,52
56,52,60,50
57,44,55,52
58,43,53,56
57,50,55,61
56,59,59,67
53,67,63,71
52,68,65,72
52,64,64,71
55,56,62,69
58,50,59,66
60,48,57,64
60,53,56,63
57,60,56,61
54,67,58,60
54,70,61,58
57,66,63,55
61,57,64,54
64,48,64,54
63,43,64,55
59,45,64,57
53,51,63,58
50,58,63,57
49,63,61,55
51,61,60,53
55,56,58,52
58,48,59,54
59,41,60,59
58,39,62,65
55,40,64,69
52,46,64,71
50,52,62,68
49,57,59,62
49,62,56,56
50,65,55,53
52,68,56,56
55,69,59,62
56,68,62,69
57,64,65,73
56,58,65,73
55,54,62,69
55,51,57,65
57,52,53,63
60,56,51,62
63,60,51,63
64,64,55,62
65,67,59,61
64,69,62,60
63,68,62,60
62,64,61,61
61,57,59,63
59,50,60,64
57,47,62,61
56,52,66,56
56,62,69,49
56,74,69,43
56,82,66,42
57,82,60,46
58,74,53,52
59,64,50,59
60,57,51,61
60,55,56,60
60,59,61,56
59,63,65,53
57,65,65,52
56,63,62,54
55,58,58,57
55,53,56,59
55,51,57,58
57,52,59,55
57,56,62,52
57,58,62,50
57,59,62,51
56,59,61,52
55,61,62,54
56,63,64,55
57,66,66,56
58,64,68,55
60,58,67,54
61,49,65,54
62,41,62,55
62,38,60,57
62,41,59,58
61,47,59,60
59,53,60,60
58,54,61,58
56,51,63,55
56,47,64,52
57,43,65,52
59,44,65,55
61,47,65,60
62,52,62,64
62,55,59,67
60,56,56,67
58,55,54,66
56,54,54,65
56,55,58,66
57,60,62,67
58,65,65,67
58,68,67,67
57,66,66,67
55,62,64,66
54,57,63,64
54,55,63,61
56,58,64,58
58,65,66,56
60,73,67,56
61,78,67,58
59,75,66,62
56,66,66,65
53,54,66,67
51,43,68,67
53,39,70,67
56,41,72,66
60,48,72,65
63,55,70,63
63,59,67,62
62,57,63,60
60,53,59,60
59,49,57,61
59,48,55,63
60,49,54,65
60,51,55,65
60,54,56,64
59,58,58,62
58,65,59,60
58,73,60,59
58,79,60,58
58,80,59,58
56,72,59,58
54,59,58,57
53,44,57,56
53,32,57,56
54,25,58,57
55,27,59,59
56,37,61,60
56,52,62,60
57,67,63,58
57,77,62,55
58,75,61,53
58,64,61,53
58,49,61,56
58,38,62,61
59,37,64,65
60,46,65,67
61,59,64,68
63,70,61,67
64,75,58,66
63,74,55,65
62,70,54,63
62,66,55,61
62,62,57,59
63,59,58,58
63,58,59,58
63,58,59,59
61,61,58,60
59,67,58,61
57,74,59,62
55,77,60,63
54,75,62,63
52,67,64,63
51,57,64,61
50,49,64,59
50,46,64,58
52,49,62,59
55,55,61,61
58,62,60,63
60,66,60,63
60,67,61,60
58,65,63,57
55,62,65,55
52,58,65,55
50,56,65,57
50,54,64,60
51,53,62,62
53,52,62,62
55,52,62,61
57,53,61,58
59,55,60,56
61,55,57,55
62,52,55,55
62,48,53,55
61,45,54,56
59,46,57,56
56,52,62,57
53,60,67,58
51,66,69,60
49,69,69,62
50,66,66,62
52,60,62,62
54,53,58,61
56,49,55,59
57,50,54,58
56,56,55,57
55,64,58,56
55,71,62,55
56,76,66,55
60,78,68,58
64,77,70,61
66,74,68,65
66,71,65,67
63,68,61,69
59,65,56,68
55,62,53,68
53,57,52,67
54,54,54,66
56,53,57,65
57,58,61,64
58,66,62,63
56,73,60,61
53,75,56,59
50,67,52,57
49,53,51,55
51,38,53,53
56,31,58,53
60,34,63,54
63,44,67,58
63,55,66,63
61,61,63,67
60,60,60,70
60,53,59,71
62,46,60,68
63,44,64,64
64,46,67,61
63,51,68,59
61,55,66,60
59,55,63,62
59,51,60,64
61,45,59,63
63,41,59,61
63,42,60,59
62,48,61,59
60,55,60,60
58,59,59,61
57,57,58,61
56,50,58,59
56,40,59,56
57,34,59,55
57,35,59,55
57,44,58,57
57,57,56,59
56,67,56,60
56,69,58,60
56,63,62,58
58,53,67,56
60,47,68,55
62,50,67,57
63,61,62,58
61,73,58,59
59,79,56,59
56,76,58,56
55,66,61,55
54,56,64,54
54,50,64,55
53,49,61,58
52,51,57,60
51,52,55,63
51,54,55,64
52,57,59,64
55,63,63,63
58,70,66,61
60,75,67,61
60,75,67,63
57,71,65,65
54,67,63,65
51,65,61,63
51,67,59,58
52,71,57,54
55,73,55,52
58,72,55,53
59,69,57,56
58,65,60,57
57,61,63,56
57,58,65,53
58,55,63,50
59,53,60,50
60,53,58,53
60,55,58,58
58,59,61,63
56,64,64,65
55,67,66,64
57,68,67,60
60,65,65,57
64,55,63,56
65,43,63,58
63,30,64,60
58,24,66,63
53,26,66,64
50,37,64,64
51,51,62,64
54,63,60,64
58,67,61,64
60,66,63,63
61,61,65,61
60,60,67,58
58,63,66,56
56,69,64,54
55,74,62,55
55,75,59,58
57,68,59,62
58,58,59,67
58,50,60,70
58,48,61,70
58,54,61,69
59,62,60,66
61,69,61,64
61,68,61,62
61,61,62,61
59,52,62,61
58,45,61,62
58,43,60,62
59,46,60,62
62,51,61,61
63,58,63,60
63,62,63,60
62,64,62,60
60,61,61,61
58,55,60,62
57,49,62,61
58,42,65,59
59,35,69,56
61,28,70,54
61,25,68,53
59,29,64,55
55,40,60,58
51,54,58,62
50,65,59,64
51,66,62,64
56,58,66,62
62,46,67,59
66,37,65,56
65,37,60,54
61,44,54,54
55,54,50,54
50,62,50,56
48,64,54,58
48,61,60,61
52,56,65,65
56,52,66,67
59,53,63,67
61,60,59,65
60,69,55,61
59,79,55,57
57,86,56,55
57,87,58,55
57,84,60,57
60,78,60,59
62,72,61,60
63,68,61,60
61,68,62,59
58,70,63,58
54,71,63,59
50,70,62,61
49,65,60,62
51,58,58,62
55,54,57,61
59,55,58,59
62,60,60,58
63,67,61,59
63,72,60,60
63,73,58,61
62,68,56,60
60,62,56,59
58,55,56,57
55,50,58,55
53,49,59,53
52,51,59,53
53,53,59,53
55,54,59,55
57,54,61,57
60,56,63,59
61,61,65,61
60,69,65,62
59,76,64,64
57,78,62,65
56,74,61,66
56,65,61,67
58,55,62,68
58,49,65,67
58,50,67,67
57,56,69,65
56,64,69,63
56,68,67,60
56,66,62,58
57,60,58,56
59,53,55,55
59,47,54,56
59,44,56,58
58,44,59,61
56,44,61,65
55,43,60,68
54,42,59,68
55,42,56,65
57,44,56,61
59,51,58,56
60,59,61,52
58,68,64,51
55,74,65,53
53,76,64,55
52,75,61,57
54,71,59,58
58,66,59,59
61,60,61,60
63,53,64,60
62,47,68,60
60,44,70,59
57,45,69,57
56,49,65,57
55,53,59,58
55,55,54,61
55,53,53,64
54,48,55,66
54,41,59,66
55,35,63,64
58,33,66,62
60,34,67,61
62,38,65,60
62,46,63,60
60,55,61,60
57,64,60,60
54,68,59,58
52,68,59,57
52,63,59,56
54,58,59,56
56,56,58,56
58,58,58,57
58,62,57,58
58,65,57,59
57,65,59,60
56,64,61,61
55,63,64,62
55,63,66,63
56,66,66,62
57,70,63,61
59,72,59,59
59,70,54,57
59,62,50,56
58,49,49,57
57,36,52,58
56,28,58,59
56,26,63,60
56,32,67,61
57,44,68,62
59,56,68,64
60,65,66,66
61,70,66,68
61,70,66,69
60,66,66,69
59,60,65,68
57,54,63,65
57,47,61,62
58,41,60,61
59,39,59,61
61,42,59,63
64,49,59,65
65,59,58,66
64,67,58,63
60,71,59,59
56,68,61,54
53,63,64,51
51,57,66,52
53,53,67,56
56,51,67,62
58,49,64,67
60,46,61,68
59,43,59,64
57,42,57,58
55,44,58,53
53,50,59,51
53,58,60,54
53,66,61,59
55,70,60,65
57,71,58,71
59,68,55,74
60,65,52,73
60,63,51,68
60,65,53,61
59,71,58,55
58,80,62,51
57,88,64,51
56,92,64,54
57,90,60,57
60,83,57,59
63,76,56,59
67,72,58,56
68,73,62,54
67,76,67,54
63,79,71,55
59,79,73,57
55,75,73,60
55,71,71,61
57,66,69,61
61,63,65,60
64,58,61,58
65,52,58,57
63,45,56,57
59,40,55,59
54,41,56,61
51,47,57,65
50,55,58,68
51,60,58,69
53,59,58,69
55,53,57,67
55,46,56,62
55,41,56,58
54,40,57,55
54,44,59,54
54,49,62,56
56,53,65,57
57,53,66,58
58,49,66,58
57,43,66,56
56,39,65,56
56,39,64,57
56,44,63,60
57,51,62,62
58,56,61,64
59,57,60,64
59,55,60,63
60,53,61,61
60,54,62,58
61,56,62,56
61,59,62,55
60,59,63,55
59,55,64,56
56,49,65,58
54,44,66,61
53,42,65,63
53,42,64,64
55,44,63,64
56,49,63,61
56,59,63,57
56,72,65,53
55,83,66,50
56,88,64,50
59,84,61,52
63,73,58,56
66,59,57,60
66,49,59,62
64,45,63,63
59,47,68,61
55,53,71,59
54,57,71,56
55,57,67,55
58,51,62,55
61,45,58,57
62,43,57,58
61,48,58,60
59,58,59,61
57,68,59,62
56,72,58,63
57,68,56,65
58,57,54,67
59,47,55,69
57,44,58,69
54,48,62,69
52,58,66,67
50,68,68,64
50,74,67,60
51,75,63,56
52,72,58,53
52,67,55,51
51,62,55,51
51,60,57,53
52,59,60,56
54,58,62,59
56,56,60,62
57,54,56,64
55,51,52,64
53,48,51,64
52,45,53,63
52,42,58,62
54,40,63,61
58,41,65,61
61,47,63,60
63,57,59,59
62,66,56,58
60,70,53,59
58,66,54,60
57,54,57,62
57,41,60,64
57,34,62,65
57,37,63,66
57,49,63,66
57,64,61,66
57,74,58,66
58,77,56,65
59,73,55,65
60,68,55,64
59,65,56,63
57,67,59,60
55,72,63,58
53,78,67,55
55,79,71,55
59,75,72,56
63,65,70,59
67,55,66,61
67,48,61,62
65,47,57,61
62,53,54,59
60,61,55,56
59,67,57,55
60,68,60,56
60,65,63,58
59,60,65,61
57,55,65,61
56,52,65,59
55,53,65,56
55,57,64,53
56,64,64,53
56,72,65,54
55,79,65,57
54,79,64,60
53,73,63,60
54,62,60,59
57,51,60,56
61,44,61,54
63,44,64,54
64,47,67,55
62,48,68,57
59,45,67,58
56,38,64,59
55,31,59,59
57,29,56,59
60,34,55,60
64,45,55,61
66,57,57,62
66,64,58,62
63,65,59,61
60,58,59,61
57,49,60,61
55,40,61,62
55,36,62,64
57,37,64,66
59,44,64,68
61,53,63,67
62,62,61,65
61,70,59,62
58,75,58,57
56,76,59,54
55,75,60,53
56,73,62,55
57,73,63,59
59,74,62,64
59,75,60,66
58,74,57,65
57,70,55,61
55,65,54,56
56,60,55,53
58,58,57,54
60,59,60,59
62,61,62,65
63,61,62,71
61,59,62,74
59,57,61,72
55,57,60,67
53,59,59,61
51,63,58,58
50,63,58,58
50,59,60,62
52,52,64,67
55,46,68,70
58,44,71,72
60,45,72,70
60,47,70,66
58,47,66,60
55,46,63,55
53,44,60,53
52,42,61,54
53,41,63,58
55,40,65,62
57,41,66,64
59,44,66,62
59,50,63,58
58,58,60,52
55,65,58,48
52,69,59,47
49,69,62,51
49,66,65,56
52,61,67,62
58,57,65,65
63,54,60,65
66,54,53,63
65,57,48,61
62,60,47,61
59,61,50,63
57,58,56,66
56,52,61,68
57,46,64,68
58,45,64,65
58,52,62,60
57,65,60,56
57,79,58,54
58,87,58,53
59,86,57,54
61,76,57,56
62,61,57,57
62,49,56,58
61,45,57,59
59,50,58,60
57,61,60,61
56,73,61,61
56,80,62,60
56,78,63,58
56,69,64,55
56,57,65,53
55,46,66,53
54,41,67,56
53,40,66,60
54,43,65,64
56,49,62,67
59,57,60,67
61,66,58,67
62,74,58,66
61,79,59,65
59,80,59,63
57,75,60,60
56,66,60,57
56,56,61,54
56,47,62,52
56,42,63,53
56,42,64,55
56,45,65,58
56,48,65,61
56,50,66,64
56,51,66,65
57,53,68,64
58,57,69,62
59,61,71,59
59,65,72,57
59,65,71,56
57,61,68,56
56,55,63,56
55,50,57,57
55,48,52,57
57,51,50,58
59,55,50,60
59,57,53,61
58,54,57,62
56,46,60,63
53,38,61,62
52,33,61,60
53,34,60,59
56,40,59,59
60,46,60,59
63,51,61,60
65,53,63,62
65,53,64,64
65,55,65,66
63,58,63,68
61,62,61,69
59,67,59,69
57,70,58,66
55,68,58,62
54,64,59,59
54,59,59,57
55,56,57,56
56,59,55,57
57,66,54,57
57,73,54,55
56,77,56,52
54,77,58,50
52,74,61,50
50,72,62,53
50,73,62,57
52,74,61,61
55,74,61,63
57,71,62,63
59,64,64,62
60,55,66,62
61,46,65,62
62,40,64,61
64,38,61,59
65,40,58,56
66,47,56,54
66,57,57,55
64,67,61,58
61,75,65,62
57,77,68,64
53,74,69,63
51,68,68,58
49,61,64,53
50,57,59,49
51,57,56,50
53,60,54,54
54,64,55,59
55,68,57,64
56,71,61,66
56,70,64,66
57,66,66,64
58,60,67,60
60,53,66,56
62,49,64,54
64,49,62,54
65,54,61,56
64,61,61,59
63,68,61,61
61,71,62,62
60,68,62,61
58,59,61,61
57,47,60,61
55,37,58,63
54,35,57,66
54,42,57,67
55,56,57,68
58,70,58,67
60,78,59,68
61,76,60,69
60,65,60,71
58,51,61,72
58,43,61,70
59,44,61,66
61,52,60,61
61,63,61,57
60,70,63,56
58,68,67,56
55,57,69,57
53,45,70,58
53,38,68,59
54,40,64,59
56,49,60,58
57,57,58,58
58,59,57,57
58,52,57,56
59,40,58,55
59,30,60,55
60,28,61,56
62,37,62,59
63,50,63,63
62,60,64,65
59,62,64,64
55,55,64,60
52,46,64,55
51,43,63,52
52,49,62,53
54,61,62,57
56,73,62,62
57,79,63,65
57,76,64,64
55,68,64,59
54,60,64,54
53,56,64,51
55,55,64,51
58,56,63,56
61,57,62,61
62,57,60,64
62,57,58,63
59,57,57,59
55,55,57,54
52,52,60,51
50,49,63,51
50,46,66,53
52,46,67,57
54,48,66,59
55,52,63,59
56,58,59,58
57,64,55,59
57,68,53,63
58,69,53,67
58,64,53,71
57,56,54,71
57,47,54,68
57,40,54,64
58,37,56,60
60,38,59,59
62,42,63,61
63,46,65,65
63,50,65,68
61,52,62,69
59,53,60,67
57,54,58,64
56,54,58,62
56,52,59,61
58,48,60,60
60,46,60,60
61,46,59,61
62,48,57,61
61,53,55,63
59,57,55,63
58,60,57,64
57,60,60,65
57,60,62,65
57,60,65,65
57,62,66,65
58,63,66,63
58,64,66,62
58,66,64,61
58,70,62,60
57,74,59,59
57,77,56,57
56,76,54,54
56,69,54,52
56,60,54,51
57,53,56,52
58,51,58,55
59,53,59,59
60,55,60,63
60,56,61,64
60,56,61,64
60,56,61,63
60,59,60,60
60,65,60,58
61,73,60,56
60,77,61,55
60,77,62,55
60,72,63,55
59,65,64,55
59,58,64,55
59,53,62,55
58,53,60,57
57,55,59,59
57,59,58,61
57,63,60,63
59,66,62,64
60,64,64,65
61,60,64,65
60,55,63,64
58,52,61,62
55,53,59,59
53,57,60,57
53,66,62,56
54,77,65,56
56,86,68,56
57,89,70,57
57,84,70,57
57,75,68,57
57,66,66,58
57,63,64,61
57,64,63,65
57,65,63,68
56,61,63,69
55,52,63,66
54,43,64,62
54,39,64,57
55,43,64,54
57,54,63,55
58,64,62,58
59,69,61,62
59,67,60,66
59,58,60,67
59,49,61,65
58,45,62,62
57,48,64,57
56,57,66,54
55,66,66,52
57,70,65,51
59,67,64,52
60,60,62,54
61,54,61,57
59,53,61,60
56,57,62,61
54,63,64,61
53,68,65,60
54,69,65,60
56,65,62,62
58,60,58,65
59,56,55,68
58,55,54,70
58,56,57,70
57,59,61,69
58,60,64,69
58,59,64,69
58,55,62,69
57,53,58,67
56,53,55,63
56,56,55,59
56,59,57,56
57,57,58,55
57,50,59,55
57,40,57,56
57,34,55,56
55,36,53,56
54,45,53,53
54,57,56,50
54,66,60,48
56,67,64,47
57,63,66,49
57,56,65,52
55,51,62,55
52,49,59,58
49,51,58,59
47,54,58,59
47,57,60,60
49,59,62,60
53,59,63,61
57,58,63,61
59,56,62,62
59,55,62,63
58,55,63,63
57,55,63,63
58,53,64,63
61,48,63,62
64,42,62,61
66,38,61,60
66,40,60,59
63,48,60,58
59,60,61,57
56,70,64,56
54,72,67,54
55,67,70,55
58,58,70,57
60,50,68,61
61,47,64,66
59,49,59,68
57,53,54,69
54,56,51,69
53,59,52,67
54,60,55,65
57,61,58,63
61,62,59,60
63,62,59,57
63,59,58,54
62,50,57,51
61,40,57,50
60,31,58,51
61,30,60,55
62,37,63,59
63,50,65,64
63,62,67,67
62,69,68,68
61,68,68,67
60,62,66,65
60,54,62,63
60,49,59,61
60,50,57,60
59,54,57,59
58,58,58,59
56,58,60,59
54,53,61,59
52,49,61,58
51,47,60,58
52,52,60,58
54,62,60,59
58,71,60,61
61,74,60,63
62,69,59,65
60,57,59,64
58,45,59,62
55,38,60,57
54,40,61,54
55,51,63,52
57,66,65,53
59,79,66,56
61,85,66,60
61,80,65,62
60,69,63,61
59,57,60,59
57,50,58,57
56,52,57,57
57,60,57,60
58,70,57,64
60,76,58,67
61,75,58,66
62,67,57,63
61,56,56,59
60,48,56,58
59,48,57,60
58,55,58,64
57,65,59,69
57,75,60,72
58,82,60,71
60,86,60,67
62,86,61,62
63,83,63,57
64,74,65,54
62,60,67,54
60,43,66,57
57,27,64,60
54,21,61,63
53,26,59,64
52,40,58,64
51,57,58,64
51,69,59,64
51,71,61,67
50,64,64,69
51,54,66,68
53,49,67,65
56,54,67,59
58,64,65,54
59,74,63,51
57,75,60,51
55,66,59,54
54,52,59,57
54,41,60,59
57,38,60,59
60,44,59,57
62,55,58,55
61,66,58,54
57,72,59,54
54,72,61,55
54,67,62,56
56,61,62,57
60,54,61,57
62,51,59,57
63,50,60,57
60,53,61,57
55,58,64,58
52,64,65,59
51,67,64,58
53,66,62,57
57,60,60,55
61,51,60,53
63,41,61,53
62,35,64,53
60,34,65,54
58,40,65,57
57,50,62,61
58,59,59,65
59,63,56,69
59,60,55,70
59,50,57,68
58,40,61,64
58,34,65,60
59,35,67,57
61,44,67,57
63,56,65,59
62,67,63,61
60,76,63,62
56,80,63,62
51,78,65,61
49,70,65,61
49,60,65,62
52,51,64,63
56,48,63,65
60,51,63,66
63,60,63,64
63,70,63,62
62,75,61,60
58,72,58,60
55,62,55,61
52,50,53,63
52,41,54,66
54,41,56,66
57,49,59,64
59,60,60,59
60,66,59,53
59,65,57,50
58,57,55,51
57,51,56,56
57,52,60,64
58,60,64,69
60,71,67,70
61,75,67,65
60,68,65,58
57,56,63,53
54,44,61,53
51,41,61,57
49,47,61,62
49,57,61,66
51,66,60,67
54,71,58,65
57,71,57,62
58,68,56,61
58,66,57,61
58,67,59,62
57,70,61,61
57,74,64,59
58,77,66,56
59,77,67,54
59,73,66,55
59,65,63,58
58,55,60,62
57,46,57,65
55,41,55,67
53,43,56,65
51,52,60,62
51,64,64,59
52,72,68,57
55,75,69,57
58,72,69,59
61,68,66,62
62,68,64,65
61,71,62,66
60,74,61,66
58,72,61,64
56,63,62,63
56,49,63,61
57,37,64,59
58,32,65,58
59,36,64,58
59,48,62,59
57,62,60,61
56,73,60,61
56,77,60,59
58,74,60,56
61,65,62,52
64,52,62,49
65,41,63,51
65,33,63,55
63,31,62,61
60,34,61,66
57,40,61,66
55,46,60,62
54,52,60,55
55,59,61,50
56,66,61,49
57,72,59,53
57,73,57,59
57,67,54,63
57,55,52,63
58,41,52,60
59,31,54,55
61,28,57,51
62,32,59,52
61,38,61,56
59,43,61,62
57,46,60,65
56,47,59,66
56,47,58,64
57,45,58,61
57,42,59,58
57,39,60,56
56,38,61,54
56,43,61,53
57,51,61,54
59,61,59,56
63,69,57,58
66,71,54,60
68,68,54,61
69,63,56,61
67,56,61,61
65,53,65,62
62,53,67,64
59,59,66,66
59,66,63,66
59,72,59,63
59,74,58,59
59,73,59,55
58,69,63,55
56,67,67,57
54,67,69,62
51,68,70,65
49,70,68,65
49,72,65,62
50,72,62,57
53,71,59,55
57,69,58,56
61,65,58,60
63,58,59,64
