T4 Fan Factor,T3 Fan Factor,T2 Fan Factor,T1 Fan Factor
56,73,60,54
55,69,63,59
55,68,66,64
57,70,66,66
61,73,64,64
63,76,61,62
64,79,60,59
62,82,61,59
58,82,63,59
56,78,65,59
55,68,65,59
56,56,62,58
59,44,57,58
62,38,54,58
64,40,54,60
65,47,57,63
64,55,61,66
62,62,63,67
59,64,63,65
56,61,61,61
53,56,59,56
51,52,57,54
51,50,58,54
53,50,60,57
56,51,62,61
60,53,62,63
63,57,61,63
64,63,58,60
62,71,55,57
59,77,54,54
55,79,54,54
53,75,55,56
55,67,57,60
58,58,59,63
62,50,60,64
65,46,60,62
64,44,60,59
61,43,61,58
58,42,63,59
56,41,67,60
56,40,70,61
57,41,72,59
57,44,70,55
56,48,65,51
54,53,60,49
52,55,57,51
51,53,58,54
50,49,61,56
50,44,64,57
50,42,66,56
50,44,65,55
50,47,63,55
52,49,60,57
54,49,58,60
57,47,58,63
60,45,58,66
62,46,59,67
62,50,58,66
60,56,57,65
56,63,55,64
53,67,55,63
52,67,56,63
53,62,58,64
55,55,61,64
58,50,63,63
59,49,64,62
58,54,64,61
56,60,64,60
55,65,64,59
55,65,63,58
57,62,62,58
59,59,61,60
60,59,61,61
60,62,61,63
58,67,62,63
55,67,62,62
52,62,62,62
51,53,63,62
51,43,63,63
53,37,64,65
56,35,64,66
58,36,64,66
58,38,63,65
58,42,61,63
57,47,59,60
56,56,59,58
57,64,60,58
58,68,62,59
59,64,65,61
58,52,66,64
57,36,66,67
55,23,65,67
54,17,63,66
55,22,60,64
57,37,56,63
58,56,54,63
59,72,52,63
59,78,54,64
57,74,57,63
55,65,61,60
54,57,65,57
53,55,68,55
54,61,68,57
56,68,67,60
58,73,65,64
60,72,64,65
60,65,63,62
59,56,63,58
58,51,63,53
57,54,62,52
58,65,60,54
59,79,59,59
60,88,58,65
60,88,58,70
58,78,59,71
56,62,60,69
55,46,60,65
54,34,61,61
55,28,61,58
56,28,60,56
56,32,59,55
57,39,58,53
57,47,58,52
57,54,59,51
57,59,61,52
57,63,63,53
57,68,64,54
57,74,63,54
58,79,62,53
59,80,62,51
61,75,63,49
62,65,65,48
62,56,66,50
61,52,66,54
59,56,63,59
56,66,59,62
54,76,56,64
52,80,55,65
53,74,57,64
55,60,60,64
58,45,64,64
60,36,67,64
60,39,67,61
59,52,66,58
57,66,62,53
56,75,59,51
57,74,56,51
59,67,55,56
60,59,56,62
61,55,58,66
59,58,61,67
56,66,64,63
53,74,65,58
51,77,65,55
51,75,63,56
52,69,61,61
54,63,59,68
55,58,58,73
56,53,58,74
56,49,58,70
56,44,58,64
57,41,58,58
58,43,59,54
60,50,60,53
61,60,61,54
61,69,62,56
60,75,61,58
57,76,59,59
55,72,57,60
54,67,57,61
55,62,59,64
56,58,62,66
59,56,63,67
60,53,61,67
60,51,57,65
58,48,52,63
55,48,50,61
53,49,52,60
51,54,58,61
51,60,64,63
52,67,67,63
55,72,67,62
57,70,64,60
59,61,61,57
60,47,59,56
59,35,60,57
58,32,63,59
57,39,65,61
56,55,65,61
56,71,62,58
57,82,60,55
57,81,58,53
57,71,58,53
57,60,59,55
58,55,60,59
59,58,60,63
59,67,59,66
59,73,58,67
58,71,58,67
57,62,59,66
56,50,60,64
56,45,62,62
57,49,62,59
59,63,63,57
60,77,65,57
61,85,67,57
61,82,68,59
60,71,68,61
59,57,67,62
58,46,64,60
56,42,61,56
56,43,60,52
56,45,60,49
57,48,61,50
59,50,61,54
60,52,62,59
60,54,62,62
59,55,63,62
57,54,64,60
56,50,65,58
56,45,66,56
58,43,67,56
59,44,66,56
60,47,63,57
60,51,60,58
59,51,58,59
58,47,56,59
57,41,57,58
56,37,60,56
56,36,65,54
56,41,69,53
57,49,70,55
58,59,69,58
59,68,66,60
59,75,63,62
59,77,61,62
58,74,61,64
57,69,61,65
56,64,61,67
55,63,60,67
55,65,59,66
55,69,58,65
56,71,57,63
57,69,58,62
58,64,58,63
60,59,58,64
60,57,58,64
60,58,58,64
58,59,58,64
55,59,59,63
53,56,59,62
53,50,59,61
55,44,58,60
59,41,57,59
62,39,56,58
64,39,56,57
63,39,57,58
60,39,60,59
56,41,62,60
53,48,64,61
52,60,66,61
52,71,67,61
53,75,68,62
54,71,68,62
55,61,66,64
56,51,63,65
55,48,60,66
54,56,57,67
52,69,55,68
51,80,54,68
51,81,54,67
53,71,55,64
56,54,56,60
58,39,59,56
59,32,60,54
58,35,61,53
57,45,61,55
55,56,60,57
54,64,60,58
53,66,61,58
54,63,61,56
55,56,62,56
56,50,63,57
56,47,63,60
56,49,63,62
55,52,64,63
54,54,64,61
53,51,64,59
53,45,64,56
54,37,62,55
56,32,58,57
58,33,55,61
60,42,53,64
61,56,54,66
61,69,58,66
60,76,63,64
58,77,68,60
56,71,70,56
55,65,70,54
55,60,67,53
56,59,65,54
55,60,64,56
54,61,67,57
52,62,70,58
51,63,73,59
52,64,72,61
54,66,69,63
58,68,64,64
61,67,59,63
63,62,56,61
63,55,55,58
62,48,55,56
62,46,56,57
61,52,55,58
61,62,55,60
61,70,54,62
59,73,54,64
57,67,54,64
55,56,55,63
53,46,55,61
54,43,57,59
56,48,59,57
59,58,62,56
61,67,65,58
62,72,66,62
62,71,65,66
60,68,62,67
58,63,58,66
57,57,56,62
56,51,58,57
55,45,63,54
56,41,68,55
57,40,69,58
59,44,65,62
60,50,58,64
62,56,51,64
62,58,48,63
61,57,50,62
59,55,56,61
57,55,62,61
56,60,65,61
56,68,63,60
57,75,59,59
58,77,55,58
59,74,54,58
59,65,56,58
59,57,60,58
58,51,64,60
57,50,66,62
56,52,66,63
56,55,64,64
56,57,60,64
56,57,57,63
57,55,55,63
59,53,54,62
62,53,56,62
64,55,58,60
63,59,59,57
61,61,61,54
57,63,62,52
53,62,62,51
50,60,63,53
49,57,64,57
50,57,65,60
51,62,65,62
53,72,65,62
54,82,65,61
55,89,64,59
55,88,62,58
57,81,60,59
58,72,59,60
59,66,60,60
60,68,62,59
59,76,65,56
58,86,65,53
57,91,64,51
57,88,62,51
57,76,60,54
57,63,59,58
57,53,59,62
56,50,61,65
54,51,63,65
53,53,64,63
53,52,65,61
55,45,66,60
58,37,65,62
60,30,63,65
60,30,61,69
59,35,58,70
57,43,57,67
55,49,57,63
54,50,58,59
53,47,59,57
53,44,61,57
53,44,62,57
53,49,62,57
53,55,63,55
53,60,63,53
54,61,63,51
55,61,63,52
56,60,62,53
57,61,61,54
57,62,60,55
58,62,60,56
59,60,60,58
59,57,62,63
60,55,65,69
60,53,67,73
59,53,68,74
58,54,67,71
57,56,66,64
58,57,63,57
59,59,61,53
61,60,60,52
61,60,59,54
60,57,58,56
59,51,58,58
58,46,60,59
58,45,63,59
59,50,65,58
60,59,65,57
58,67,63,56
56,70,60,56
54,65,58,57
53,53,57,60
54,39,59,64
56,29,62,69
57,28,64,72
58,36,65,71
57,48,64,67
56,58,62,63
55,61,61,60
56,58,60,60
57,52,61,63
59,50,62,66
61,56,63,68
61,67,64,66
60,80,64,63
58,86,64,59
56,81,63,57
55,68,63,58
56,53,62,61
59,43,61,64
62,44,61,65
63,52,61,62
63,61,62,57
61,64,63,52
59,60,65,48
57,54,67,48
56,51,67,51
57,54,66,56
57,60,65,61
57,65,63,65
56,66,61,66
54,61,60,66
52,56,59,64
51,53,59,63
52,51,59,61
54,50,58,61
58,47,58,62
60,44,58,62
61,42,59,63
60,45,59,62
58,52,59,60
56,59,59,58
54,63,57,57
55,61,56,58
56,56,55,60
58,48,56,62
60,42,57,64
59,40,60,65
58,43,62,65
56,49,63,63
54,57,63,62
54,64,62,60
56,68,61,58
59,66,60,58
62,60,58,59
63,53,58,60
62,48,58,61
59,49,59,60
55,57,61,58
52,69,63,55
50,79,63,52
51,82,62,52
53,77,58,54
57,68,55,58
59,59,52,62
59,56,52,65
58,59,53,66
56,64,55,66
55,66,57,68
55,63,58,71
56,56,58,74
57,50,58,74
56,49,59,69
54,54,60,62
52,62,62,53
51,68,63,48
51,71,62,48
54,68,60,52
58,62,56,58
61,54,53,62
63,49,52,64
62,47,53,62
60,48,56,58
58,50,59,54
56,51,61,52
55,52,64,52
54,52,66,53
54,56,67,54
53,63,68,55
53,73,68,56
53,81,66,56
55,83,63,56
56,78,59,56
57,66,57,57
58,53,57,59
56,42,59,59
54,38,61,59
52,42,63,57
52,51,64,55
55,61,63,54
60,67,62,55
65,66,62,58
68,60,62,60
66,53,62,62
62,52,63,63
56,57,64,63
51,65,65,64
50,69,65,65
51,68,64,67
55,62,62,67
57,56,61,65
58,52,60,62
57,51,61,60
55,54,62,61
54,60,64,63
53,66,64,65
55,72,62,67
57,75,60,67
60,74,58,64
62,69,58,62
63,63,58,60
61,58,59,60
58,57,59,60
54,58,59,61
50,60,57,62
48,59,55,62
48,55,54,61
51,50,56,58
56,47,60,55
61,49,64,53
64,55,68,52
65,61,69,54
63,64,67,58
60,65,65,62
58,63,64,64
56,61,64,65
56,58,64,62
56,55,65,58
58,49,64,54
60,42,64,52
62,34,63,53
64,30,63,56
65,31,64,59
65,35,63,60
62,43,63,60
58,50,62,59
54,58,63,58
53,65,64,58
53,72,65,58
54,76,66,60
56,76,66,62
56,69,64,64
55,57,62,65
53,46,62,65
51,40,62,64
51,44,64,61
52,56,66,57
54,71,66,53
57,83,64,51
59,89,61,52
60,86,58,57
61,76,57,64
60,63,58,70
59,51,59,72
58,42,58,69
57,40,57,63
57,41,55,56
58,45,55,53
60,47,57,53
62,49,60,57
64,49,65,61
64,49,67,64
63,49,67,63
61,49,65,60
59,49,61,56
58,51,59,55
57,52,60,55
57,55,62,58
57,56,65,59
56,57,68,60
55,55,68,58
55,52,66,56
55,48,63,55
55,46,61,55
55,47,60,58
56,51,60,62
57,58,60,66
57,64,61,69
57,69,60,70
57,71,58,68
57,69,57,66
56,64,58,64
56,59,59,64
56,56,61,66
55,54,63,67
54,55,65,65
53,58,64,62
53,63,63,58
55,67,62,54
57,72,60,52
60,75,59,52
62,79,57,54
63,81,56,58
62,79,56,63
61,73,57,67
59,62,59,69
58,48,62,68
57,38,62,66
56,37,61,63
56,44,58,60
55,57,55,58
56,70,54,59
57,75,55,60
58,72,59,60
59,62,63,59
58,53,65,58
57,48,64,56
56,49,61,56
55,52,58,56
55,52,56,57
55,48,55,59
55,41,56,61
56,35,56,63
57,34,55,64
57,39,54,64
58,46,54,64
59,50,55,63
60,50,58,62
61,48,60,61
62,49,61,60
62,56,59,60
61,67,56,61
60,79,53,63
57,86,53,64
54,87,54,64
51,83,58,61
49,79,62,56
49,76,64,50
51,72,65,47
55,65,65,48
59,57,65,52
63,50,65,57
64,49,65,61
63,54,65,62
58,64,64,61
54,72,63,60
51,76,61,60
51,73,59,62
53,66,58,64
55,59,59,64
57,54,61,63
57,51,62,59
55,52,63,54
52,55,63,51
51,60,63,50
52,65,64,54
54,67,64,59
56,63,64,64
57,54,63,68
56,44,61,69
54,35,58,68
52,31,57,66
51,32,57,64
52,36,59,65
54,43,62,65
56,49,65,65
58,51,66,61
59,49,67,55
58,44,68,50
57,42,68,48
55,45,67,50
55,54,66,56
56,66,64,62
59,77,61,65
60,80,58,66
61,76,57,63
59,63,57,59
57,48,59,57
55,33,61,58
54,24,63,62
54,23,64,67
55,30,63,70
56,42,63,69
58,55,62,66
59,68,63,61
60,77,64,56
60,82,64,53
59,83,63,52
58,81,60,53
58,78,58,55
59,74,57,59
61,71,58,63
61,69,60,66
60,66,61,66
57,61,62,62
54,55,61,58
53,49,59,54
54,45,58,53
57,47,58,57
60,51,58,62
61,57,59,66
59,61,60,66
56,60,61,62
53,57,61,56
52,52,61,52
53,47,60,51
57,44,59,53
61,43,59,55
63,44,60,57
63,47,62,57
61,50,64,57
60,52,66,58
59,55,67,59
60,56,67,60
62,56,65,60
63,56,63,60
62,57,61,58
60,60,60,57
58,64,62,55
57,67,64,55
57,68,66,57
58,65,67,59
59,62,67,62
59,61,67,64
59,65,67,65
58,71,67,66
58,78,68,67
59,79,68,66
60,74,67,64
60,65,65,61
60,55,63,58
58,49,61,58
55,50,61,60
53,56,62,64
52,63,64,67
53,66,65,69
56,65,63,68
59,60,61,66
61,55,57,63
62,51,53,62
61,50,51,62
59,52,49,63
57,57,49,64
54,63,51,63
53,68,55,62
53,70,60,59
54,67,66,57
56,58,70,55
57,47,69,53
56,37,66,52
55,34,61,51
53,37,57,51
53,44,56,53
54,51,58,57
57,54,61,61
60,52,62,66
62,49,61,69
62,48,57,70
60,51,53,68
56,58,51,65
53,63,51,60
51,63,53,56
52,58,56,52
54,52,58,50
57,49,59,50
57,51,60,53
56,55,62,56
53,57,65,58
50,57,68,59
50,55,69,60
53,53,68,62
57,56,65,66
59,62,61,69
60,71,57,71
59,77,55,69
57,79,55,64
56,75,55,59
57,68,56,54
58,60,57,52
59,55,58,52
59,53,60,54
57,55,62,57
56,59,65,58
55,63,67,59
55,67,66,58
57,70,63,56
59,73,59,55
60,76,57,55
60,79,58,57
59,80,61,60
57,77,66,62
57,72,70,63
57,65,70,61
57,57,67,59
56,51,61,57
55,45,54,56
52,42,50,57
51,42,51,59
50,44,54,62
52,51,59,64
55,58,63,65
57,65,63,64
58,70,61,61
57,70,58,58
56,68,58,57
55,63,60,58
55,58,63,62
57,56,66,67
59,58,67,70
61,65,65,70
62,73,62,68
61,78,58,65
60,75,55,63
58,63,54,61
58,47,55,61
58,34,57,61
59,31,60,61
60,38,62,60
59,51,63,59
58,62,64,60
56,65,64,61
56,58,64,63
57,47,64,64
59,38,64,63
62,36,63,62
64,42,61,61
63,50,59,61
61,55,58,63
59,54,58,67
57,51,61,71
57,47,64,72
59,47,66,70
61,51,67,67
62,56,66,62
60,59,63,58
58,59,61,57
55,57,60,58
54,54,61,61
54,51,63,64
55,48,64,66
55,45,64,66
55,43,62,64
53,45,60,60
52,50,59,56
52,60,60,53
53,68,62,52
55,72,64,53
58,68,64,55
59,59,63,57
60,48,61,58
59,42,59,58
57,45,57,56
55,55,55,55
53,66,55,54
52,73,54,54
52,72,54,55
53,66,55,57
55,59,55,59
56,55,56,61
58,53,58,61
59,52,58,58
60,49,59,54
60,42,59,51
59,34,61,50
57,30,64,52
55,33,68,58
54,40,71,64
54,50,72,69
55,58,70,71
56,62,66,68
57,62,61,62
57,60,58,55
57,58,58,49
57,54,60,47
57,51,61,49
57,47,61,54
57,44,59,59
56,44,57,63
56,49,58,66
56,59,61,67
56,70,65,66
57,80,68,64
57,83,68,60
57,80,65,54
57,70,60,49
58,60,58,47
59,53,58,47
59,51,60,51
59,54,63,56
58,58,65,61
57,59,65,64
58,57,64,63
61,54,62,60
64,56,62,57
66,63,62,56
66,74,63,58
64,83,64,62
60,86,63,65
56,82,62,66
53,74,60,65
52,65,58,63
52,59,56,61
54,58,56,62
56,59,58,64
58,64,60,68
60,69,63,70
61,73,65,69
61,76,65,65
60,76,64,59
59,74,63,54
57,68,61,52
55,60,60,53
54,52,61,57
54,47,61,61
55,45,61,65
56,48,60,66
57,52,58,63
56,55,57,59
55,55,56,55
53,54,57,52
52,53,59,51
53,55,61,53
56,58,63,57
59,61,64,60
60,61,65,63
60,61,66,64
57,59,64,64
54,60,61,62
52,62,57,60
51,64,55,59
52,63,56,59
55,59,61,61
57,54,67,64
58,51,70,66
58,50,69,66
57,53,64,65
57,57,56,62
56,61,51,59
56,65,50,57
56,68,54,57
55,69,61,58
55,67,66,59
54,64,69,60
55,61,69,61
56,60,66,62
57,61,64,63
59,62,63,63
60,63,63,61
60,62,63,58
58,60,62,55
56,56,62,54
55,51,61,55
56,49,61,58
58,48,62,62
61,49,62,65
62,49,62,65
62,48,60,63
60,45,57,60
58,43,55,57
56,44,53,56
55,48,53,58
56,52,56,62
57,56,60,66
59,57,63,70
59,58,65,71
58,58,63,71
57,58,60,69
55,57,58,66
54,54,57,63
54,48,59,61
53,42,61,62
54,39,63,64
54,43,63,66
56,51,62,65
58,60,61,61
60,65,61,55
61,63,62,50
60,56,61,50
58,48,60,53
55,44,58,58
55,46,56,61
55,52,56,62
57,59,59,60
60,64,62,59
60,65,66,59
60,63,68,60
58,59,68,61
56,55,66,61
55,50,64,59
56,48,63,56
58,47,63,54
60,49,63,54
61,52,62,55
61,57,62,57
61,61,61,56
61,63,60,54
60,63,60,52
58,63,62,53
57,63,63,56
55,66,65,61
55,69,66,66
55,72,66,67
56,72,65,65
57,71,64,62
57,69,61,60
57,68,58,60
57,68,54,62
59,65,52,66
60,59,50,69
59,49,51,70
58,41,54,69
56,39,56,66
54,44,57,63
54,54,57,60
55,64,56,58
57,69,55,58
59,68,55,60
59,61,56,62
59,50,58,64
58,40,60,66
58,35,61,67
59,38,62,67
59,48,62,65
58,61,62,61
56,72,61,57
55,76,60,54
55,74,58,53
55,70,57,54
57,67,58,57
58,67,60,60
59,69,64,61
59,69,67,60
58,68,68,58
58,64,68,55
57,59,66,54
57,53,64,54
57,48,63,57
57,46,62,61
56,48,62,63
54,51,62,63
52,55,62,60
50,55,61,56
50,53,60,53
52,49,59,53
54,47,58,56
55,48,57,60
56,51,58,64
56,54,60,66
56,55,61,67
56,53,61,65
57,50,60,63
58,51,59,61
58,55,60,60
58,63,63,59
58,72,66,59
58,77,69,58
59,78,69,57
59,75,67,55
59,69,62,53
58,63,58,54
57,61,57,56
55,60,59,60
54,60,63,63
56,59,67,63
58,56,69,61
61,53,69,57
63,52,66,53
63,53,64,50
61,54,63,49
58,54,63,51
56,52,63,54
54,49,61,58
54,45,58,62
54,42,55,64
54,41,54,63
55,43,55,61
56,46,58,57
59,50,62,54
62,55,64,53
64,62,65,56
65,69,64,58
63,75,61,60
59,77,59,59
54,74,58,56
50,67,59,54
50,59,61,55
52,54,63,59
55,52,63,64
57,54,61,67
58,57,57,67
58,59,54,64
58,58,53,61
58,56,55,58
58,54,59,57
58,53,63,59
58,54,65,62
57,56,64,66
56,61,62,69
54,69,61,69
53,76,62,67
52,81,65,63
53,80,69,59
53,73,70,57
54,61,69,56
55,49,64,58
55,40,59,60
56,38,55,62
55,41,55,62
55,46,57,60
54,48,61,59
54,44,65,57
54,37,67,57
54,29,67,59
56,28,65,60
57,35,63,62
58,50,61,62
58,67,59,62
57,77,58,61
57,78,56,62
58,71,56,65
59,61,56,68
60,56,57,70
61,58,59,71
60,63,60,69
58,67,61,67
57,66,62,64
57,62,61,61
59,57,61,59
60,54,61,56
61,53,62,54
61,51,63,53
59,49,64,54
57,49,63,56
57,51,62,59
58,59,61,63
59,68,61,64
60,76,61,63
60,80,61,60
57,78,60,56
55,72,58,53
53,63,58,52
55,54,58,53
59,47,61,56
62,43,64,60
64,41,66,62
62,42,66,62
58,44,64,61
53,45,62,58
50,48,60,56
50,50,60,55
52,53,61,56
56,54,62,58
59,55,62,61
61,53,63,63
62,51,63,65
62,50,63,66
62,52,64,65
61,60,64,64
60,71,64,62
59,80,62,61
58,84,58,62
57,78,55,63
57,66,52,64
57,53,51,63
58,46,52,61
58,50,54,59
57,61,57,59
57,75,60,59
56,82,61,60
55,80,61,61
56,68,59,61
57,54,57,62
58,44,56,63
59,44,56,65
58,52,58,66
57,63,62,65
55,72,66,63
54,74,67,61
55,69,66,60
56,60,63,61
58,49,59,63
60,41,56,66
60,37,56,67
59,37,59,67
57,42,63,66
56,52,66,63
56,63,68,60
57,72,68,57
59,76,65,54
61,75,62,53
62,72,58,53
60,71,57,54
57,71,58,56
54,70,62,57
52,65,66,58
52,54,69,58
54,42,69,57
57,36,66,54
59,40,62,50
59,54,58,47
58,72,57,46
55,84,59,49
53,84,61,55
51,75,64,61
51,61,66,65
52,49,68,64
54,44,68,61
56,44,67,57
57,44,64,54
58,44,60,53
58,44,57,54
58,49,55,56
58,60,55,58
58,75,57,59
58,86,59,59
58,87,62,59
57,76,62,59
55,58,62,58
54,39,61,57
54,29,61,58
55,31,61,59
56,43,61,62
57,59,61,65
57,73,61,67
57,78,61,66
57,75,60,65
56,67,60,63
56,58,59,62
56,52,58,62
57,49,56,63
58,47,54,65
59,45,54,66
60,41,55,65
60,38,58,64
59,38,60,62
58,43,62,60
58,50,63,59
58,57,61,60
58,60,59,60
58,59,58,59
56,57,58,56
54,55,60,52
53,54,63,50
54,51,65,50
55,45,66,55
56,37,65,61
56,30,63,66
55,29,61,67
53,35,61,66
53,45,61,62
54,55,62,61
56,60,63,61
57,61,64,64
57,58,65,67
57,55,65,68
56,54,65,67
56,56,64,63
57,61,63,59
57,68,62,56
57,74,61,55
57,76,61,55
57,72,61,57
58,62,60,60
59,48,58,61
60,36,55,62
60,31,54,63
59,37,55,64
58,51,58,64
58,68,63,64
58,81,66,62
59,87,68,59
59,85,67,57
58,79,65,56
56,75,62,57
55,76,60,59
54,81,60,62
55,87,61,65
57,87,63,65
58,80,65,64
59,68,65,63
58,57,64,60
56,49,62,59
54,46,59,57
54,47,58,55
55,48,58,53
57,49,60,51
58,50,62,49
59,50,63,48
59,52,62,49
58,52,61,52
57,52,60,56
56,49,61,59
56,46,64,61
57,43,67,62
59,44,68,61
61,48,65,60
61,54,60,59
61,59,55,59
60,60,52,60
59,57,53,63
58,52,56,64
58,48,60,65
58,50,63,65
59,57,63,64
60,66,62,63
61,71,61,62
62,68,60,62
62,58,59,61
61,46,58,61
58,38,57,61
56,37,56,62
55,42,57,64
55,51,57,66
56,60,57,68
58,67,58,68
59,70,58,66
59,68,60,63
58,62,62,61
56,53,63,60
54,46,62,60
54,43,59,62
54,46,55,63
56,53,52,62
58,63,53,60
59,72,56,58
61,77,61,57
61,76,65,56
59,70,66,57
57,64,64,59
54,61,61,60
51,63,60,61
50,67,62,62
51,70,64,61
54,71,67,61
58,68,68,60
62,63,67,61
62,60,65,62
60,59,65,63
55,60,65,64
50,60,67,64
48,57,68,64
48,50,66,63
51,42,62,62
56,37,57,59
59,38,54,56
61,46,55,54
59,59,58,54
56,71,61,55
54,78,63,57
53,76,63,59
55,66,61,59
59,55,60,58
61,47,60,57
60,45,60,56
57,49,61,57
53,53,61,59
51,55,60,60
52,55,57,61
54,57,55,61
58,64,54,59
60,74,55,57
60,85,56,57
58,90,58,58
56,85,60,60
55,72,61,62
55,55,62,61
57,41,63,58
59,35,63,52
61,35,63,46
61,39,63,43
61,44,65,43
61,47,67,46
60,49,68,50
59,52,68,54
57,56,67,56
54,63,65,58
53,73,64,60
52,81,62,60
54,84,60,61
57,81,59,61
59,71,59,61
60,59,60,62
59,48,62,62
57,41,63,62
55,38,63,61
56,39,62,61
58,42,59,61
61,46,57,61
62,50,56,62
62,54,56,62
60,57,58,62
57,61,61,61
55,65,63,62
56,72,64,64
58,77,63,67
61,80,61,71
62,78,58,74
60,71,56,75
58,60,54,74
55,48,53,71
53,40,54,67
53,36,57,63
55,40,61,59
57,49,65,56
58,60,67,54
59,68,68,53
58,72,66,54
56,70,65,58
54,63,64,64
53,55,64,69
53,48,64,72
54,46,63,71
56,48,62,67
58,53,59,61
58,58,55,56
58,59,53,54
56,56,53,54
56,52,55,56
55,48,58,58
56,48,62,60
58,50,66,62
60,51,68,64
61,50,69,65
62,48,69,66
62,49,67,64
60,54,64,61
57,61,61,58
54,66,59,56
51,67,58,55
51,63,59,57
52,56,62,60
55,51,65,63
58,48,67,63
59,48,66,62
59,51,63,60
58,54,60,59
56,56,56,58
56,56,55,59
58,54,57,60
60,49,60,60
61,45,64,60
60,44,68,59
56,48,71,58
52,56,71,57
49,64,69,56
50,66,66,56
52,60,61,57
56,46,58,59
58,32,56,61
59,24,56,63
60,27,58,63
60,37,60,63
62,49,61,61
63,55,61,60
63,55,60,59
61,50,59,59
59,48,59,58
56,51,60,57
54,58,62,55
53,63,62,53
53,62,61,52
53,56,58,52
53,49,56,54
54,46,56,58
55,52,59,61
56,64,63,62
58,78,67,61
59,87,68,59
60,89,66,57
60,82,61,56
59,72,56,57
58,62,53,59
57,59,52,63
56,62,54,67
55,69,58,69
54,77,62,69
54,81,65,66
55,78,66,62
56,71,65,59
58,64,62,57
60,59,59,57
60,59,59,59
60,63,60,60
58,71,62,61
57,80,64,62
56,85,64,61
55,85,63,60
55,78,61,58
56,66,60,55
58,54,58,53
59,47,57,52
59,45,57,52
58,47,57,54
57,50,58,58
56,52,60,61
56,53,61,63
57,55,62,63
59,58,61,62
60,62,60,61
60,63,60,60
58,62,60,61
55,60,61,61
51,60,62,60
50,61,63,60
51,62,62,61
54,61,61,63
58,57,60,65
60,54,60,66
61,53,61,66
62,55,62,64
61,59,61,61
61,59,60,60
60,56,58,59
58,52,57,60
57,51,58,61
56,54,59,61
56,60,60,61
56,66,59,61
56,68,57,62
56,63,55,63
54,53,55,65
53,42,58,66
54,36,62,66
56,38,68,64
60,48,71,62
64,63,71,59
66,77,67,56
65,82,61,53
63,78,57,51
59,65,56,52
56,50,58,55
54,38,61,58
54,36,64,61
56,45,64,61
58,59,63,59
61,72,61,57
61,76,61,56
59,70,61,56
55,58,62,58
51,47,63,59
48,40,62,59
48,39,62,58
52,40,63,56
57,39,64,56
62,37,65,57
65,38,64,58
65,44,62,60
63,55,58,62
60,65,53,64
56,68,50,65
53,63,48,65
52,54,49,63
53,47,52,60
55,46,57,57
56,50,63,55
57,55,67,55
56,57,69,57
56,55,68,60
57,52,66,63
59,51,63,66
61,54,62,67
61,61,62,65
60,68,63,62
57,75,65,60
55,77,66,60
53,76,66,61
53,72,65,62
53,69,63,63
54,67,62,62
55,66,61,60
56,65,61,58
58,63,61,58
58,58,62,59
58,53,61,61
57,50,61,62
56,50,59,62
54,51,59,61
52,52,59,59
52,53,60,57
54,55,61,58
56,57,63,60
59,58,62,64
61,59,61,67
61,59,58,69
59,59,56,67
56,60,55,63
53,61,56,59
51,64,59,55
51,66,62,53
54,67,63,56
58,67,63,60
61,65,61,64
62,61,59,66
60,57,59,63
58,54,61,58
55,52,65,54
53,50,69,53
53,47,72,56
54,44,71,62
55,41,66,68
56,40,59,72
56,41,54,72
56,43,52,67
55,44,53,62
55,43,57,58
56,42,61,56
58,40,62,56
59,40,62,57
59,39,60,58
59,40,58,58
57,44,58,58
56,50,60,57
54,57,63,56
53,62,67,56
54,61,69,57
55,55,69,59
57,49,68,61
59,47,66,63
60,53,64,63
61,65,63,62
60,79,62,60
59,88,61,58
57,89,59,57
57,85,57,56
58,78,57,56
60,71,58,56
61,66,60,56
63,63,61,57
63,62,62,59
61,63,62,61
59,67,61,63
57,74,60,63
56,81,58,62
56,85,56,59
57,84,54,57
57,79,53,57
57,69,54,59
56,59,56,62
56,52,59,64
56,49,61,64
59,50,61,63
62,54,59,61
64,57,57,59
64,56,57,59
63,53,58,60
61,50,61,62
59,50,63,62
57,55,66,59
56,60,67,56
55,62,67,52
54,61,66,51
53,58,66,53
52,57,66,56
52,59,65,58
53,62,64,58
55,63,62,56
58,61,61,54
59,56,62,53
59,51,64,55
57,48,66,57
55,47,67,61
54,47,67,63
54,47,65,64
55,45,61,63
56,44,58,62
57,42,56,60
57,43,55,59
57,45,56,59
58,48,57,59
58,50,59,60
58,50,61,59
58,45,62,58
57,38,63,56
56,33,64,55
55,33,63,56
57,41,63,59
58,55,62,64
60,68,61,70
61,75,61,74
60,72,61,75
58,63,62,72
56,54,63,66
55,50,63,60
54,52,63,57
55,59,61,58
55,66,58,62
55,69,57,65
54,69,56,66
54,68,57,65
55,66,59,62
57,65,62,59
60,67,64,58
63,70,66,60
65,71,67,63
65,67,67,66
62,60,64,66
57,53,60,64
53,53,56,60
51,61,55,56
51,71,56,54
54,77,59,54
57,74,62,55
60,65,64,58
61,56,64,60
62,54,61,63
62,61,58,66
61,71,55,68
60,77,55,68
58,72,57,65
57,59,60,60
56,45,62,55
55,38,64,51
55,41,63,49
56,51,62,50
57,62,61,51
57,68,60,53
57,68,59,54
56,64,59,56
57,59,58,58
58,54,57,59
59,51,57,59
59,49,57,58
